"species_id","family","genus","species","id_level","full_id"
4234,"Fabaceae","Inga","m8","genus",0
4235,"Fabaceae","Inga","m9","genus",0
4236,"Fabaceae","Inga","macrophylla","species",1
4237,"Fabaceae","Inga","marginata","species",1
4238,"Fabaceae","Inga","multijuga","species",1
4239,"Fabaceae","Inga","neblinensis","species",1
4240,"Fabaceae","Inga","nobilis","species",1
4241,"Fabaceae","Inga","nobilis cf","species",1
4242,"Fabaceae","Inga","nubigena aff","species",1
4243,"Fabaceae","Inga","oblanceolata","species",1
4244,"Fabaceae","Inga","oerstediana","species",1
4245,"Fabaceae","Inga","pauciflora","species",1
4246,"Fabaceae","Inga","pavoniana","species",1
4247,"Fabaceae","Inga","pezizifera","species",1
4248,"Fabaceae","Inga","pilosula","species",1
4249,"Fabaceae","Inga","poeppigiana","species",1
4250,"Fabaceae","Inga","polita","species",1
4251,"Fabaceae","Inga","portobellensis","species",1
4252,"Fabaceae","Inga","pouriens","species",1
4253,"Fabaceae","Inga","pruriens","species",1
4254,"Fabaceae","Inga","punctata","species",1
4255,"Fabaceae","Inga","punctatum","species",1
4256,"Fabaceae","Inga","quarternata","species",1
4257,"Fabaceae","Inga","quaternata","species",1
4258,"Fabaceae","Inga","quaternata cf","species",1
4259,"Fabaceae","Inga","riopalenquensis","species",1
4260,"Fabaceae","Inga","ruiziana","species",1
4261,"Fabaceae","Inga","santaremnensis","species",1
4262,"Fabaceae","Inga","sapindoides","species",1
4263,"Fabaceae","Inga","semialata","species",1
4264,"Fabaceae","Inga","sertulifera","species",1
4265,"Fabaceae","Inga","sodiroi","species",1
4266,"Fabaceae","Inga","sp nov sect vulpinae","species",1
4267,"Fabaceae","Inga","spectabilis var schimpii","species",1
4268,"Fabaceae","Inga","stenoptera","species",1
4269,"Fabaceae","Inga","stipulacea","species",1
4270,"Fabaceae","Inga","stipularis","species",1
4271,"Fabaceae","Inga","striata","species",1
4272,"Fabaceae","Inga","tenuistipula","species",1
4273,"Fabaceae","Inga","thibaudiana","species",1
4274,"Fabaceae","Inga","thibaudii cf","species",1
4275,"Fabaceae","Inga","umbellifera","species",1
4276,"Fabaceae","Inga","vera","species",1
4277,"Fabaceae","Inga","villosissima","species",1
4278,"Fabaceae","Inga","vismiifolia","species",1
4279,"Fabaceae","Inga","yacoana","species",1
4280,"Fabaceae","Inga?","laurina","species",1
4281,"Fabaceae","Inga?","m3","genus",0
4282,"Fabaceae","Inocarpus","fagiferus","species",1
4283,"Fabaceae","Intsia","bijuga","species",1
4284,"Fabaceae","Intsia","palembanica","species",1
4285,"Fabaceae","Intsia","palembanica cf","species",1
4286,"Fabaceae","Koompasia","malaccensis","species",1
4287,"Fabaceae","Koompassia","malaccensis","species",1
4288,"Fabaceae","Lecointea","m1","genus",0
4289,"Fabaceae","Leptoderris","aurantiaca","species",1
4290,"Fabaceae","Leucaena","canescens","species",1
4291,"Fabaceae","Leucaena","lanceolata","species",1
4292,"Fabaceae","Leucaena","leucocephala","species",1
4293,"Fabaceae","Leucaena","trichodes","species",1
4294,"Fabaceae","Lonchocarpus","atropureus","species",1
4295,"Fabaceae","Lonchocarpus","cf pterocarpus","species",1
4296,"Fabaceae","Lonchocarpus","cochleatus","species",1
4297,"Fabaceae","Lonchocarpus","constrictus","species",1
4298,"Fabaceae","Lonchocarpus","costaricensis","species",1
4299,"Fabaceae","Lonchocarpus","crucisrubrae","species",1
4300,"Fabaceae","Lonchocarpus","eriocarinalis","species",1
4301,"Fabaceae","Lonchocarpus","ernestii","species",1
4302,"Fabaceae","Lonchocarpus","guillemineanus","species",1
4303,"Fabaceae","Lonchocarpus","hondorensis","species",1
4304,"Fabaceae","Lonchocarpus","m1","genus",0
4305,"Fabaceae","Lonchocarpus","m2","genus",0
4306,"Fabaceae","Lonchocarpus","m3","genus",0
4307,"Fabaceae","Lonchocarpus","minimiflorus","species",1
4308,"Fabaceae","Lonchocarpus","nicau","species",1
4309,"Fabaceae","Lonchocarpus","parviflorus","species",1
4310,"Fabaceae","Lonchocarpus","pietus","species",1
4311,"Fabaceae","Lonchocarpus","spicatus","species",1
4312,"Fabaceae","Lonchocarpus","spiciflorus","species",1
4313,"Fabaceae","Lonchocarpus","stipularis","species",1
4314,"Fabaceae","Lonchocarpus","urucu","species",1
4315,"Fabaceae","Lonchocarpus","velutina","species",1
4316,"Fabaceae","Lonchocarpus?","m1","genus",0
4317,"Fabaceae","Lyciloma?","m1","genus",0
4318,"Fabaceae","Lysiloma","divaricata","species",1
4319,"Fabaceae","Lysiloma","microphylla","species",1
4320,"Fabaceae","Lysiloma?","m1","genus",0
4321,"Fabaceae","M","m1","family",0
4322,"Fabaceae","M1","m1","family",0
4323,"Fabaceae","M2","m1","family",0
4324,"Fabaceae","M3","m1","family",0
4325,"Fabaceae","M4","","family",0
4326,"Fabaceae","M4","m1","family",0
4327,"Fabaceae","M5","m1","family",0
4328,"Fabaceae","M6","m1","family",0
4329,"Fabaceae","M7","m1","family",0
4330,"Fabaceae","M8","m1","family",0
4331,"Fabaceae","Machaerium Cf","m1","genus",0
4332,"Fabaceae","Machaerium","acuminatum","species",1
4333,"Fabaceae","Machaerium","aff acuminatum","species",1
4334,"Fabaceae","Machaerium","angustifolium","species",1
4335,"Fabaceae","Machaerium","arboreum","species",1
4336,"Fabaceae","Machaerium","biovulatum","species",1
4337,"Fabaceae","Machaerium","biovulutum","species",1
4338,"Fabaceae","Machaerium","capote","species",1
4339,"Fabaceae","Machaerium","caudatum","species",1
4340,"Fabaceae","Machaerium","cf castaneiflorum","species",1
4341,"Fabaceae","Machaerium","cf mutisii","species",1
4342,"Fabaceae","Machaerium","cf oblongifolium","species",1
4343,"Fabaceae","Machaerium","cf pittieri","species",1
4344,"Fabaceae","Machaerium","cf. peruvianum","species",1
4345,"Fabaceae","Machaerium","cuspidatum","species",1
4346,"Fabaceae","Machaerium","dubium","species",1
4347,"Fabaceae","Machaerium","floribunda","species",1
4348,"Fabaceae","Machaerium","floribunda cf","species",1
4349,"Fabaceae","Machaerium","floribundum","species",1
4350,"Fabaceae","Machaerium","homboldtianum","species",1
4351,"Fabaceae","Machaerium","kegelii","species",1
4352,"Fabaceae","Machaerium","latialatum","species",1
4353,"Fabaceae","Machaerium","latifolium","species",1
4354,"Fabaceae","Machaerium","leiophylla","species",1
4355,"Fabaceae","Machaerium","leiophyllum var leiophyllum","species",1
4356,"Fabaceae","Machaerium","m1","genus",0
4357,"Fabaceae","Machaerium","m2","genus",0
4358,"Fabaceae","Machaerium","m3","genus",0
4359,"Fabaceae","Machaerium","m4","genus",0
4360,"Fabaceae","Machaerium","macrophyllum","species",1
4361,"Fabaceae","Machaerium","microphyllum","species",1
4362,"Fabaceae","Machaerium","millei","species",1
4363,"Fabaceae","Machaerium","moritizianum","species",1
4364,"Fabaceae","Machaerium","moritzianum","species",1
4365,"Fabaceae","Machaerium","multifoliolatum","species",1
4366,"Fabaceae","Machaerium","myrianthum","species",1
4367,"Fabaceae","Machaerium","nictitans","species",1
4368,"Fabaceae","Machaerium","quinatum","species",1
4369,"Fabaceae","Machaerium","seemannii","species",1
4370,"Fabaceae","Machaerium","sp. nov.","species",1
4371,"Fabaceae","Machaerium?","m2","genus",0
4372,"Fabaceae","Machaerium?","m3","genus",0
4373,"Fabaceae","Macrolobium","angustifolium","species",1
4374,"Fabaceae","Macrolobium","archeri","species",1
4375,"Fabaceae","Macrolobium","cf suaveolens","species",1
4376,"Fabaceae","Macrolobium","estensum","species",1
4377,"Fabaceae","Macrolobium","extensum","species",1
4378,"Fabaceae","Macrolobium","gracile","species",1
4379,"Fabaceae","Macrolobium","ischnocalyx","species",1
4380,"Fabaceae","Macrolobium","limbatum","species",1
4381,"Fabaceae","Macrolobium","limbatum var. propinguam","species",1
4382,"Fabaceae","Macrolobium","m1","genus",0
4383,"Fabaceae","Macrolobium","m2","genus",0
4384,"Fabaceae","Macrolobium","m3","genus",0
4385,"Fabaceae","Macrolobium","microcalyx","species",1
4386,"Fabaceae","Maniltoa","cynometroides","species",1
4387,"Fabaceae","Maniltoa","psilogyne","species",1
4388,"Fabaceae","Martiodendron Cf","m1","genus",0
4389,"Fabaceae","Melanoxylum","brownei","species",1
4390,"Fabaceae","Mi","m1","family",0
4391,"Fabaceae","Milletia","impressa","species",1
4392,"Fabaceae","Milletia","m1","genus",0
4393,"Fabaceae","Millettia","aff barterii","species",1
4394,"Fabaceae","Millettia","aff elongistyla","species",1
4395,"Fabaceae","Millettia","atropupurea","species",1
4396,"Fabaceae","Millettia","atropurpurea","species",1
4397,"Fabaceae","Millettia","barteri","species",1
4398,"Fabaceae","Millettia","cf elkensii","species",1
4399,"Fabaceae","Millettia","cf lasiantha","species",1
4400,"Fabaceae","Millettia","comosa","species",1
4401,"Fabaceae","Millettia","laurentii","species",1
4402,"Fabaceae","Millettia","m1","genus",0
4403,"Fabaceae","Millettia","m2","genus",0
4404,"Fabaceae","Millettia","m3","genus",0
4405,"Fabaceae","Millettia","m4","genus",0
4406,"Fabaceae","Millettia","m5","genus",0
4407,"Fabaceae","Millettia","macrophylla","species",1
4408,"Fabaceae","Millettia","puguensis","species",1
4409,"Fabaceae","Millettia","reticulata","species",1
4410,"Fabaceae","Millettia","sericea","species",1
4411,"Fabaceae","Mimosa","arenosa","species",1
4412,"Fabaceae","Mimosa","grandidieri","species",1
4413,"Fabaceae","Mimosa","guilandinae var. extensissima","species",1
4414,"Fabaceae","Mimosa","m1","genus",0
4415,"Fabaceae","Mucuna","gigantea","species",1
4416,"Fabaceae","Mucuna","mutisiana","species",1
4417,"Fabaceae","Myrocarpus","frondosus","species",1
4418,"Fabaceae","Myrospermum","frutescens","species",1
4419,"Fabaceae","Myroxylon Cf","m2","genus",0
4420,"Fabaceae","Myroxylon","balsamiferum","species",1
4421,"Fabaceae","Myroxylon","balsanum","species",1
4422,"Fabaceae","Myroxylon","m1","genus",0
4423,"Fabaceae","Myroxylon","peniferum","species",1
4424,"Fabaceae","Newtonia","m1","genus",0
4425,"Fabaceae","Newtonia","paucijuga","species",1
4426,"Fabaceae","Nissolia","fruticosa","species",1
4427,"Fabaceae","Nissolia","frutium","species",1
4428,"Fabaceae","Ormosia Cf","m1","genus",0
4429,"Fabaceae","Ormosia","amazonica","species",1
4430,"Fabaceae","Ormosia","amazonica var veneufera","species",1
4431,"Fabaceae","Ormosia","arborea","species",1
4432,"Fabaceae","Ormosia","bopiensis","species",1
4433,"Fabaceae","Ormosia","cuatrecasii","species",1
4434,"Fabaceae","Ormosia","dialium aff","species",1
4435,"Fabaceae","Ormosia","excelsa","species",1
4436,"Fabaceae","Ormosia","formosana","species",1
4437,"Fabaceae","Ormosia","krugii","species",1
4438,"Fabaceae","Ormosia","m1","genus",0
4439,"Fabaceae","Ormosia","m2","genus",0
4440,"Fabaceae","Ormosia","macrocalyx","species",1
4441,"Fabaceae","Ormosia","nitida","species",1
4442,"Fabaceae","Ormosia","panamensis","species",1
4443,"Fabaceae","Ormosia","velutina","species",1
4444,"Fabaceae","Ormosia/Cf Lonchocarpus","m1","genus",0
4445,"Fabaceae","Papilionaceae","m1","genus",0
4446,"Fabaceae","Paraberlinia","bifoliata","species",1
4447,"Fabaceae","Parapiptadenia","excelsa","species",1
4448,"Fabaceae","Parapiptadenia","rigida","species",1
4449,"Fabaceae","Parkia","bicolor","species",1
4450,"Fabaceae","Parkia","gigantocarpa","species",1
4451,"Fabaceae","Parkia","igneiflora","species",1
4452,"Fabaceae","Parkia","m1","genus",0
4453,"Fabaceae","Parkia","multijuga","species",1
4454,"Fabaceae","Parkia","nitida","species",1
4455,"Fabaceae","Parkia","panurensis","species",1
4456,"Fabaceae","Parkia","pendula","species",1
4457,"Fabaceae","Parkia","speciosa","species",1
4458,"Fabaceae","Parkia","velutina","species",1
4459,"Fabaceae","Peltogyne","floribunda","species",1
4460,"Fabaceae","Peltogyne","m1","genus",0
4461,"Fabaceae","Peltogyne","purpupea","species",1
4462,"Fabaceae","Peltogyne","purpurea","species",1
4463,"Fabaceae","Peltophorum","dubium","species",1
4464,"Fabaceae","Pentaclethra","eetveldeana","species",1
4465,"Fabaceae","Pentaclethra","macroloba","species",1
4466,"Fabaceae","Pentaclethra","macrolobium","species",1
4467,"Fabaceae","Pentaclethra","macrophylla","species",1
4468,"Fabaceae","Phylloxylon","m1","genus",0
4469,"Fabaceae","Piptacenia","flava","species",1
4470,"Fabaceae","Piptadenia","cobi","species",1
4471,"Fabaceae","Piptadenia","flava","species",1
4472,"Fabaceae","Piptadenia","gonoacantha","species",1
4473,"Fabaceae","Piptadenia","killipii","species",1
4474,"Fabaceae","Piptadenia","m1","genus",0
4475,"Fabaceae","Piptadenia","macbridei","species",1
4476,"Fabaceae","Piptadenia","obliqua","species",1
4477,"Fabaceae","Piptadenia","peruviana","species",1
4478,"Fabaceae","Piptadenia","similis","species",1
4479,"Fabaceae","Piptadenia","suaveolens","species",1
4480,"Fabaceae","Piptadenia","viridiflora","species",1
4481,"Fabaceae","Piptadenia","viridifolia","species",1
4482,"Fabaceae","Piptadeniastrum","africanum","species",1
4483,"Fabaceae","Piscidia","carthaginensis","species",1
4484,"Fabaceae","Pithcellobium","m1","genus",0
4485,"Fabaceae","Pithecellbium","scalare","species",1
4486,"Fabaceae","Pithecellobium","arboreum","species",1
4487,"Fabaceae","Pithecellobium","barbourianum","species",1
4488,"Fabaceae","Pithecellobium","basijugum","species",1
4489,"Fabaceae","Pithecellobium","campestris","species",1
4490,"Fabaceae","Pithecellobium","carabobense","species",1
4491,"Fabaceae","Pithecellobium","cf coccineum","species",1
4492,"Fabaceae","Pithecellobium","cf latifolia","species",1
4493,"Fabaceae","Pithecellobium","daulense","species",1
4494,"Fabaceae","Pithecellobium","dulce","species",1
4495,"Fabaceae","Pithecellobium","excelsum","species",1
4496,"Fabaceae","Pithecellobium","inaequalis","species",1
4497,"Fabaceae","Pithecellobium","jupunba","species",1
4498,"Fabaceae","Pithecellobium","juruana","species",1
4499,"Fabaceae","Pithecellobium","killipii","species",1
4500,"Fabaceae","Pithecellobium","laeta","species",1
4501,"Fabaceae","Pithecellobium","laetum","species",1
4502,"Fabaceae","Pithecellobium","latifolium","species",1
4503,"Fabaceae","Pithecellobium","longifolium","species",1
4504,"Fabaceae","Pithecellobium","lucidum","species",1
4505,"Fabaceae","Pithecellobium","m1","genus",0
4506,"Fabaceae","Pithecellobium","m2","genus",0
4507,"Fabaceae","Pithecellobium","m3","genus",0
4508,"Fabaceae","Pithecellobium","macradenium","species",1
4509,"Fabaceae","Pithecellobium","macrophyllum","species",1
4510,"Fabaceae","Pithecellobium","mangense","species",1
4511,"Fabaceae","Pithecellobium","pauciflorum","species",1
4512,"Fabaceae","Pithecellobium","paucipinnatum","species",1
4513,"Fabaceae","Pithecellobium","rufescens","species",1
4514,"Fabaceae","Pithecellobium","saman","species",1
4515,"Fabaceae","Pithecellobium","scalare","species",1
4516,"Fabaceae","Pithecellobium","tortum","species",1
4517,"Fabaceae","Pityrocarpa","constricta","species",1
4518,"Fabaceae","Platymiscium","gracile","species",1
4519,"Fabaceae","Platymiscium","lasiocarpa","species",1
4520,"Fabaceae","Platymiscium","m1","genus",0
4521,"Fabaceae","Platymiscium","pinnatum","species",1
4522,"Fabaceae","Platymiscium","trinitutis","species",1
4523,"Fabaceae","Platypodium","elegans","species",1
4524,"Fabaceae","Poecilanthe","effusa","species",1
4525,"Fabaceae","Poecilanthe","hirsuta","species",1
4526,"Fabaceae","Poepiggia","procera","species",1
4527,"Fabaceae","Prosopis","m1","genus",0
4528,"Fabaceae","Pseudalbizzia","berteriana","species",1
4529,"Fabaceae","Pseudovouapa","stenosiphon","species",1
4530,"Fabaceae","Pterocarpus","amazonum","species",1
4531,"Fabaceae","Pterocarpus","amphymenium","species",1
4532,"Fabaceae","Pterocarpus","cf bohrii","species",1
4533,"Fabaceae","Pterocarpus","floribundus","species",1
4534,"Fabaceae","Pterocarpus","hayesii","species",1
4535,"Fabaceae","Pterocarpus","indicus","species",1
4536,"Fabaceae","Pterocarpus","m1","genus",0
4537,"Fabaceae","Pterocarpus","m2","genus",0
4538,"Fabaceae","Pterocarpus","macrocarpus","species",1
4539,"Fabaceae","Pterocarpus","magnicarpa","species",1
4540,"Fabaceae","Pterocarpus","magnicarpus","species",1
4541,"Fabaceae","Pterocarpus","officinalis","species",1
4542,"Fabaceae","Pterocarpus","rohrii","species",1
4543,"Fabaceae","Pterocarpus","rohrii aff","species",1
4544,"Fabaceae","Pterocarpus","santalinoides","species",1
4545,"Fabaceae","Pterocarpus","soyauxii","species",1
4546,"Fabaceae","Pterocarpus","violaceus","species",1
4547,"Fabaceae","Pterocarpus/Dialium?","m1","genus",0
4548,"Fabaceae","Pterocarpus?","m1","genus",0
4549,"Fabaceae","Pterygopodium","oxyphyllum","species",1
4550,"Fabaceae","Pueraria","montana","species",1
4551,"Fabaceae","Robinia","pseudo-acacia","species",1
4552,"Fabaceae","Saraca","declinata","species",1
4553,"Fabaceae","Sclerolobium","bracteatum","species",1
4554,"Fabaceae","Sclerolobium","bracteatum?","species",1
4555,"Fabaceae","Sclerolobium","bracteosum","species",1
4556,"Fabaceae","Sclerolobium","costaricensis","species",1
4557,"Fabaceae","Sclerolobium","goeldiana","species",1
4558,"Fabaceae","Sclerolobium","goeldianum","species",1
4559,"Fabaceae","Sclerolobium","guianense","species",1
4560,"Fabaceae","Sclerolobium","m1","genus",0
4561,"Fabaceae","Sclerolobium","m2","genus",0
4562,"Fabaceae","Sclerolobium","m3","genus",0
4563,"Fabaceae","Sclerolobium","praecox","species",1
4564,"Fabaceae","Scorodophloeus","fischeri","species",1
4565,"Fabaceae","Scorodophloeus","zenkeri","species",1
4566,"Fabaceae","Senna","cf fruticosa","species",1
4567,"Fabaceae","Senna","loretensis","species",1
4568,"Fabaceae","Sindora","cochinchinenses","species",1
4569,"Fabaceae","Sindora","cochinchinensis","species",1
4570,"Fabaceae","Sindora","coriacea","species",1
4571,"Fabaceae","Sindora","coriarea","species",1
4572,"Fabaceae","Sindora","maritima","species",1
4573,"Fabaceae","Sindora","siamensis","species",1
4574,"Fabaceae","Sophora","secundiflora","species",1
4575,"Fabaceae","Spatholobus","cf oblongifolius","species",1
4576,"Fabaceae","Spatholobus","ferrugineus","species",1
4577,"Fabaceae","Spatholobus","m1","genus",0
4578,"Fabaceae","Strongylodon","m","genus",0
4579,"Fabaceae","Strongylodon","m1","genus",0
4580,"Fabaceae","Strychnos","m1","genus",0
4581,"Fabaceae","Stryphnodendron","m1","genus",0
4582,"Fabaceae","Stryphnodendron","pulcherrimum","species",1
4583,"Fabaceae","Stryphnodendron?","m1","genus",0
4584,"Fabaceae","Swartzia Cf","m2","genus",0
4585,"Fabaceae","Swartzia","aff benthamiana","species",1
4586,"Fabaceae","Swartzia","amplifolia","species",1
4587,"Fabaceae","Swartzia","arborens","species",1
4588,"Fabaceae","Swartzia","arborescens","species",1
4589,"Fabaceae","Swartzia","benthamiana","species",1
4590,"Fabaceae","Swartzia","brachyrachis","species",1
4591,"Fabaceae","Swartzia","cardiophylla","species",1
4592,"Fabaceae","Swartzia","cardiophylla cf","species",1
4593,"Fabaceae","Swartzia","cardiosperma","species",1
4594,"Fabaceae","Swartzia","cf benthaniana","species",1
4595,"Fabaceae","Swartzia","cf oraria","species",1
4596,"Fabaceae","Swartzia","fistuloides","species",1
4597,"Fabaceae","Swartzia","guatemalensis","species",1
4598,"Fabaceae","Swartzia","hartshornii","species",1
4599,"Fabaceae","Swartzia","haughtii","species",1
4600,"Fabaceae","Swartzia","laevicarpa","species",1
4601,"Fabaceae","Swartzia","m1","genus",0
4602,"Fabaceae","Swartzia","m2","genus",0
4603,"Fabaceae","Swartzia","m3","genus",0
4604,"Fabaceae","Swartzia","m4","genus",0
4605,"Fabaceae","Swartzia","myrtifolia","species",1
4606,"Fabaceae","Swartzia","obscura","species",1
4607,"Fabaceae","Swartzia","oraria","species",1
4608,"Fabaceae","Swartzia","pinnata","species",1
4609,"Fabaceae","Swartzia","polyphylla","species",1
4610,"Fabaceae","Swartzia","racemosa","species",1
4611,"Fabaceae","Swartzia","racemosa var klugii","species",1
4612,"Fabaceae","Swartzia","simplex","species",1
4613,"Fabaceae","Swartzia","tessmannii","species",1
4614,"Fabaceae","Swartzia/Diplotropis","m1","genus",0
4615,"Fabaceae","Swartzia?","m2","genus",0
4616,"Fabaceae","Swatrzia","benthamiana","species",1
4617,"Fabaceae","Tachigali","columbiana","species",1
4618,"Fabaceae","Tachigali","guianensis","species",1
4619,"Fabaceae","Tachigali","m1","genus",0
4620,"Fabaceae","Tachigali","m2","genus",0
4621,"Fabaceae","Tachigali","melinonii","species",1
4622,"Fabaceae","Tachigali","paniculata","species",1
4623,"Fabaceae","Tachigali","poeppigiana","species",1
4624,"Fabaceae","Tachigali","polyphylla","species",1
4625,"Fabaceae","Tachigali","ptychophysa","species",1
4626,"Fabaceae","Tachigali","rusbyi","species",1
4627,"Fabaceae","Tachigali","tessmannii harus","species",1
4628,"Fabaceae","Tachigali","versicolor","species",1
4629,"Fabaceae","Tamarindus","indica","species",1
4630,"Fabaceae","Tamarindus","m1","genus",0
4631,"Fabaceae","Tessmannia","africana","species",1
4632,"Fabaceae","Tetrapleura","tetraptera","species",1
4633,"Fabaceae","Tetrapterys","macrocarpa","species",1
4634,"Fabaceae","Tetrapterys","mexicana","species",1
4635,"Fabaceae","Tipuana","tipae","species",1
4636,"Fabaceae","Uribea","tamarindoides","species",1
4637,"Fabaceae","Vatairea Cf","m1","genus",0
4638,"Fabaceae","Vatairea","erythrocarpa","species",1
4639,"Fabaceae","Vatairea","guianensis","species",1
4640,"Fabaceae","Vatairea","lundellii","species",1
4641,"Fabaceae","Vatairea","m1","genus",0
4642,"Fabaceae","Vatairea","peruviana","species",1
4643,"Fabaceae","Vatairea?","m1","genus",0
4644,"Fabaceae","Vouacapoa","americana","species",1
4645,"Fabaceae","Wisteria","floribunda","species",1
4646,"Fabaceae","Xylaria","xylorpa","species",1
4647,"Fabaceae","Xylia","xylocarpa","species",1
4648,"Fabaceae","Zollernia","falcata","species",1
4649,"Fabaceae","Zygia","m1","genus",0
4650,"Fagaceae","Castanea","dentata","species",1
4651,"Fagaceae","Castanopsis","acuminatissima","species",1
4652,"Fagaceae","Castanopsis","carlesii","species",1
4653,"Fagaceae","Castanopsis","cuspidata","species",1
4654,"Fagaceae","Castanopsis","hayatii","species",1
4655,"Fagaceae","Castanopsis","indica","species",1
4656,"Fagaceae","Castanopsis","m1","genus",0
4657,"Fagaceae","Castanopsis","schefferiana","species",1
4658,"Fagaceae","Cyclobalanopsis","longinux","species",1
4659,"Fagaceae","Cyclobalanus","championii","species",1
4660,"Fagaceae","Fagus","grandifolia","species",1
4661,"Fagaceae","Fagus","m1","genus",0
4662,"Fagaceae","Fagus","sylvatica","species",1
4663,"Fagaceae","Fagus","sylvatica (nn)","species",1
4664,"Fagaceae","Inga","alba","species",1
4665,"Fagaceae","Lithocarpus","amygdalifolia","species",1
4666,"Fagaceae","Lithocarpus","conocarpus","species",1
4667,"Fagaceae","Lithocarpus","curtisii","species",1
4668,"Fagaceae","Lithocarpus","edulis","species",1
4669,"Fagaceae","Lithocarpus","rassa","species",1
4670,"Fagaceae","Lithocarpus","rossa","species",1
4671,"Fagaceae","Lithocarpus","spicatus","species",1
4672,"Fagaceae","Nothofagus","balansae","species",1
4673,"Fagaceae","Nothofagus","betuloides","species",1
4674,"Fagaceae","Nothofagus","discoidea","species",1
4675,"Fagaceae","Nothofagus","equilaceralis","species",1
4676,"Fagaceae","Nothofagus","equilateralis","species",1
4677,"Fagaceae","Nothofagus","equilateralis?","species",1
4678,"Fagaceae","Nothofagus","nitida","species",1
4679,"Fagaceae","Nothofagus","obliqua","species",1
4680,"Fagaceae","Pasania","brevicaudata","species",1
4681,"Fagaceae","Pasania","formosana","species",1
4682,"Fagaceae","Quarcus","acutifolia","species",1
4683,"Fagaceae","Quercus","acuta","species",1
4684,"Fagaceae","Quercus","acutifolia","species",1
4685,"Fagaceae","Quercus","aff. benthamii a. dc","species",1
4686,"Fagaceae","Quercus","aff. velutina","species",1
4687,"Fagaceae","Quercus","alba","species",1
4688,"Fagaceae","Quercus","argentata","species",1
4689,"Fagaceae","Quercus","argentea","species",1
4690,"Fagaceae","Quercus","coccinea","species",1
4691,"Fagaceae","Quercus","ellipsoidalis","species",1
4692,"Fagaceae","Quercus","falcata","species",1
4693,"Fagaceae","Quercus","fusiformis","species",1
4694,"Fagaceae","Quercus","germana","species",1
4695,"Fagaceae","Quercus","glauca","species",1
4696,"Fagaceae","Quercus","humboldtii","species",1
4697,"Fagaceae","Quercus","laurifolia","species",1
4698,"Fagaceae","Quercus","m1","genus",0
4699,"Fagaceae","Quercus","m2","genus",0
4700,"Fagaceae","Quercus","m3","genus",0
4701,"Fagaceae","Quercus","macrocarpa","species",1
4702,"Fagaceae","Quercus","marcocarpa","species",1
4703,"Fagaceae","Quercus","marilandica","species",1
4704,"Fagaceae","Quercus","michauxii","species",1
4705,"Fagaceae","Quercus","montana","species",1
4706,"Fagaceae","Quercus","nigra","species",1
4707,"Fagaceae","Quercus","palustris","species",1
4708,"Fagaceae","Quercus","prinoides","species",1
4709,"Fagaceae","Quercus","prinus","species",1
4710,"Fagaceae","Quercus","robur","species",1
4711,"Fagaceae","Quercus","rubra","species",1
4712,"Fagaceae","Quercus","salicifolia","species",1
4713,"Fagaceae","Quercus","salicina","species",1
4714,"Fagaceae","Quercus","sapotifolia","species",1
4715,"Fagaceae","Quercus","sapotifolia liebm.","species",1
4716,"Fagaceae","Quercus","segoviensis liebm.","species",1
4717,"Fagaceae","Quercus","serrata","species",1
4718,"Fagaceae","Quercus","sessilifolia","species",1
4719,"Fagaceae","Quercus","sinuata","species",1
4720,"Fagaceae","Quercus","skinneri benth.","species",1
4721,"Fagaceae","Quercus","stellata","species",1
4722,"Fagaceae","Quercus","texana","species",1
4723,"Fagaceae","Quercus","velutina","species",1
4724,"Fagaceae","Quercus","vicentinus","species",1
4725,"Fagaceae","Quercus","virginiana","species",1
4726,"Fagaceae","Quercus","xalapensis","species",1
4727,"Fagaceae","Qurecus","stellata","species",1
4728,"Fagaceae","Trigonobalanus","excelsus","species",1
4729,"Flacourtaceae","Tisonia","coriacea","species",1
4730,"Flacourtaceae","Tisonia","glabrata","species",1
4731,"Flacourtaceae","Tisonia","humbertii","species",1
4732,"Flacourtiaceae","Abatia?","m1","genus",0
4733,"Flacourtiaceae","Aphloia","theaeformis","species",1
4734,"Flacourtiaceae","Aphloia","theiformis","species",1
4735,"Flacourtiaceae","Azara","lanceolata","species",1
4736,"Flacourtiaceae","Banara","guianensis","species",1
4737,"Flacourtiaceae","Banara","nitida","species",1
4738,"Flacourtiaceae","Calantica","grandiflora (calantical","species",1
4739,"Flacourtiaceae","Camptostylus","mannii","species",1
4740,"Flacourtiaceae","Carpotroche","brasiliensis","species",1
4741,"Flacourtiaceae","Carpotroche","longifolia","species",1
4742,"Flacourtiaceae","Carpotroche","m1","genus",0
4743,"Flacourtiaceae","Carpotroche","platyptera","species",1
4744,"Flacourtiaceae","Carpotroche","ramosii","species",1
4745,"Flacourtiaceae","Casaeria","dec andra","species",1
4746,"Flacourtiaceae","Casaeria","m1","genus",0
4747,"Flacourtiaceae","Casaeria","zahlbruckneri","species",1
4748,"Flacourtiaceae","Casearea/Xylosma","m1","genus",0
4749,"Flacourtiaceae","Casearia","aculeata","species",1
4750,"Flacourtiaceae","Casearia","arborea","species",1
4751,"Flacourtiaceae","Casearia","arguta","species",1
4752,"Flacourtiaceae","Casearia","commersoniana","species",1
4753,"Flacourtiaceae","Casearia","coriacea","species",1
4754,"Flacourtiaceae","Casearia","coriaceae","species",1
